checkpoint,epoch,train_loss,val_iou
5,1,0.9606391947505641,0.31960639900702487
5,2,0.8762561191472452,0.28955240273416805
5,3,0.8579044135467093,0.30446285070028684
5,4,0.8523051372632735,0.3078959037747353
5,5,0.8429201516433018,0.3176730406679235
5,6,0.8422928941202336,0.3143657831630321
