checkpoint,epoch,train_loss,val_iou
3,1,0.9684833896718462,0.2981562875756608
3,2,0.8775510944826121,0.31554458782219225
3,3,0.8626537026025833,0.33018242567523554
3,4,0.853310042559964,0.3313569203127091
3,5,0.8465144204598597,0.3576933241264077
3,6,0.8410464535821579,0.3183961926572676
3,7,0.8393275299932429,0.32438095800253813
3,8,0.8369863251791414,0.3123305570306604
3,9,0.8343201685641096,0.33634169216340465
3,10,0.8325015671323246,0.3359222254722355
